0.000000	2.686310	1
2.686310	3.085909	0
3.085909	3.667704	1
3.667704	3.911050	0
3.911050	5.923707	1
5.923707	6.329612	0
6.329612	7.833973	1
7.833973	8.069634	0
8.069634	8.554203	1
8.554203	8.942948	0
8.942948	9.405301	1
9.405301	9.843644	0
9.843644	10.274495	1
10.274495	10.671904	0
10.671904	11.160784	1
11.160784	11.478414	0
11.478414	11.964293	1
11.964293	12.404433	0
12.404433	12.951719	1
12.951719	13.238822	0
13.238822	13.885299	1
13.885299	14.141785	0
14.141785	18.283000	1
