0.000000	4.007560	1
4.007560	4.300799	0
4.300799	5.588210	1
5.588210	6.051395	0
6.051395	6.837809	1
6.837809	7.182699	0
7.182699	8.790517	1
8.790517	9.270363	0
9.270363	9.888077	1
9.888077	10.133718	0
10.133718	11.522373	1
11.522373	11.836207	0
11.836207	12.456870	1
12.456870	12.669829	0
12.669829	13.192241	1
13.192241	13.416408	0
13.416408	14.055726	1
14.055726	14.255419	0
14.255419	14.858624	1
14.858624	15.113101	0
15.113101	15.680618	1
15.680618	15.918383	0
15.918383	16.479113	1
16.479113	16.776963	0
16.776963	18.203135	1
18.203135	18.474181	0
18.474181	20.000000	1
