0.000000	0.806828	0
0.806828	1.346910	1
1.346910	1.393352	0
1.393352	1.543695	1
1.543695	1.716843	0
1.716843	1.971770	1
1.971770	2.469003	0
2.469003	2.707435	1
2.707435	2.749457	0
2.749457	2.937957	1
2.937957	3.134261	0
3.134261	3.218293	1
3.218293	3.317235	0
3.317235	3.561687	1
3.561687	3.612714	0
3.612714	3.770735	
3.770735	3.839771	0
3.839771	4.189574	1
4.189574	4.568421	0
4.568421	5.552341	1
5.552341	5.573778	0
5.573778	5.834773	1
5.834773	5.862169	0
5.862169	6.132734	1
6.132734	6.193967	0
6.193967	6.374778	1
6.374778	6.454020	0
6.454020	6.534462	1
6.534462	6.627512	0
6.627512	7.240928	1
7.240928	7.616503	0
7.616503	8.061046	1
8.061046	8.108164	0
8.108164	8.287894	1
8.287894	8.322221	0
8.322221	8.406018	1
8.406018	8.507989	0
8.507989	8.649335	1
8.649335	8.729094	0
8.729094	8.890025	1
8.890025	8.997421	0
8.997421	9.115052	1
9.115052	9.274660	0
9.274660	9.567071	1
9.567071	10.191000	0
