0.000000	0.967567	0
0.969737	7.198180	1
7.200350	7.566984	0
7.569153	9.172365	1
9.174534	9.825364	0
9.827534	11.463286	1
11.465456	12.177030	0
12.181369	13.582823	1
13.582823	13.793258	0
13.795427	15.739240	1
15.741409	16.620030	0
16.622199	19.396905	1
19.407752	19.642051	0
19.644220	21.496916	1
21.499086	21.757248	0
21.759418	23.197752	1
23.202091	24.141456	0
24.143625	25.384541	1
25.395388	25.618840	0
25.621009	28.215652	1
28.217821	29.476092	0
29.480431	32.886442	1
32.888611	33.105555	0
33.109893	36.476854	1
36.479024	37.748142	0
37.750312	38.841537	1
38.843706	39.184307	0
39.186477	42.644554	1
42.646723	43.078440	0
43.080610	44.039499	1
44.041669	45.000000	0
