0.000000	0.997167	0
0.998634	2.258290	1
2.259757	2.859524	0
2.860990	4.345009	1
4.346476	4.647123	0
4.647893	6.588780	1
6.589726	7.848699	0
7.849385	10.562075	1
10.562761	11.613277	0
11.613963	12.878422	1
12.879108	13.423566	0
13.424252	15.525284	1
15.525970	15.859913	0
15.860599	18.223574	1
18.224260	18.523918	0
18.524604	21.434094	1
21.434780	22.351582	0
22.352267	24.185185	1
24.185871	24.818786	0
24.819472	26.427474	1
26.428160	27.194790	0
27.195476	28.896050	1
28.896736	30.188624	0
30.189310	31.505197	1
31.505883	32.224513	0
32.225199	35.996634	1
35.997320	36.440977	0
36.441663	37.496294	1
37.496979	37.831608	0
37.832294	39.114582	1
39.115954	39.358697	0
39.359383	40.891271	1
40.891957	41.619501	0
41.620872	43.824762	1
43.825447	45.000000	0
