0.910160	0.990919	0
0.992842	3.190624	1
3.192547	3.720655	0
3.722578	5.247374	1
5.249297	5.481958	0
5.483881	6.991371	1
6.993294	8.233512	0
8.235435	9.819838	1
9.825607	10.840855	0
10.842778	12.161832	1
12.163755	12.627154	0
12.629077	15.669054	1
15.670977	15.934403	0
15.936326	17.603411	1
17.605333	17.847609	0
17.849532	20.691458	1
20.693381	21.577878	0
21.577878	22.806560	1
22.808482	23.400711	0
23.404556	24.869745	1
24.871668	25.575419	0
25.577342	27.313648	1
27.315571	28.511564	0
28.513487	30.159421	1
30.161343	30.815102	0
30.815102	33.107103	1
33.109025	33.439750	0
33.441673	37.145023	1
37.146946	37.508436	0
37.510359	38.806339	1
38.808262	39.008235	0
39.010158	40.992585	1
40.994507	41.646343	0
41.648266	43.540320	1
43.542243	45.007431	0
