0.000000	0.998130	0
0.999041	2.155634	1
2.156545	2.624646	0
2.637396	3.704739	1
3.705650	3.909648	0
3.910558	5.410486	1
5.411397	6.200065	0
6.200976	7.476871	1
7.477782	8.261897	0
8.262808	9.414847	1
9.415757	9.662558	0
9.663469	11.453911	1
11.454821	12.398309	0
12.399220	16.006514	1
16.007425	16.318886	0
16.319796	18.704016	1
18.704927	19.007281	0
19.008191	22.390542	1
22.391453	23.346780	0
23.348601	25.153615	1
25.154525	25.397683	0
25.398594	28.004115	1
28.005025	29.338294	0
29.339205	31.275360	1
31.276270	31.520339	0
31.521249	33.694186	1
33.695097	35.011974	0
35.012884	37.758654	1
37.759564	38.138417	0
38.139327	39.902448	1
39.903359	40.403335	0
40.404246	42.048064	1
42.048975	42.338579	0
42.339489	44.004254	1
44.005165	45.000000	0
