0.000000	0.997658	0
0.999324	2.796440	1
2.798106	3.277781	0
3.279447	5.013273	1
5.014939	5.837715	0
5.839381	9.988239	1
9.989904	10.772708	0
10.774373	13.189405	1
13.191071	13.434239	0
13.435905	17.961175	1
17.962841	18.880553	0
18.882218	20.317913	1
20.319579	20.629369	0
20.631034	22.306567	1
22.308232	22.657996	0
22.659661	24.316873	1
24.318538	25.277889	0
25.279554	26.908452	1
26.910117	27.219908	0
27.221573	30.807479	1
30.809145	32.136580	0
32.138245	33.455687	1
33.459018	33.688862	0
33.690528	37.201484	1
37.203150	38.510598	0
38.512264	40.309381	1
40.311046	40.689123	0
40.690789	42.389639	1
42.391305	42.882639	0
42.884304	43.975232	1
43.976898	45.000000	0
