0.000000	1.029849	0
1.033616	2.770544	1
2.771800	3.380917	0
3.380917	5.151755	1
5.153010	5.455685	0
5.456941	6.773138	1
6.774394	8.064216	0
8.065472	9.843845	1
9.845101	10.891276	0
10.892532	12.788961	1
12.790217	13.332771	0
13.334027	15.646162	1
15.647418	15.990283	0
15.992794	18.542298	1
18.543553	18.827390	0
18.828646	20.992584	1
20.995095	21.909400	0
21.910656	24.816838	1
24.818094	25.448562	0
25.449818	26.874023	1
26.876535	27.651434	0
27.650178	29.223836	1
29.227604	30.594037	0
30.595293	31.739430	1
31.740686	32.491722	0
32.492978	35.582523	1
35.583779	36.009534	0
36.010790	37.147391	1
37.148647	37.475184	0
37.476440	39.922958	1
39.924214	40.166605	0
40.167861	41.524247	1
41.525503	42.248909	0
42.250165	43.948159	1
43.949415	45.000000	0
