0.000000	0.995830	0
0.995830	2.328655	1
2.329822	2.757772	0
2.758938	3.862046	1
3.863213	4.573353	0
4.574519	7.064094	1
7.066426	7.823210	0
7.824376	11.849673	1
11.850839	12.091051	0
12.092217	15.500659	1
15.501826	16.419528	0
16.420694	18.645569	1
18.646735	18.959243	0
18.960409	20.715355	1
20.716521	21.018535	0
21.019701	22.437651	1
22.438817	23.411325	0
23.412491	24.454964	1
24.457296	24.696341	0
24.697508	27.470438	1
27.471604	28.796268	0
28.797434	32.147572	1
32.148739	32.401777	0
32.402943	33.426759	1
33.427925	34.737429	0
34.739761	35.844036	1
35.845202	36.157711	0
36.158877	40.479191	1
40.480358	40.968944	0
40.970110	43.268447	1
43.269613	45.000000	0
