0.000000	0.997534	0
0.998608	2.112094	1
2.112094	2.584730	0
2.585551	3.668676	1
3.669496	4.430145	0
4.430966	9.103173	1
9.103994	9.893362	0
9.894183	11.695288	1
11.696109	11.943914	0
11.944735	13.046733	1
13.047553	13.969850	0
13.970671	15.084156	1
15.084977	15.400068	0
15.400068	16.601352	1
16.602172	16.908237	0
16.909058	17.902743	1
17.903563	18.911198	0
18.912018	20.117405	1
20.118226	20.355365	0
20.356185	22.432995	1
22.433816	23.774593	0
23.775414	25.194143	1
25.194964	25.439488	0
25.440308	27.242234	1
27.243055	28.561677	0
28.562498	30.094463	1
30.095284	30.478480	0
30.479301	32.571701	1
32.572522	33.073057	0
33.073877	34.574662	1
34.575483	34.869239	0
34.870060	38.208875	1
38.209695	38.594533	0
38.595353	41.397529	1
41.398349	41.644514	0
41.645335	44.000311	1
44.001131	45.000000	0
