0.000000	0.998381	0
0.999078	5.271980	1
5.272677	5.705332	0
5.706029	7.520950	1
7.521647	8.279664	0
8.280360	9.455705	1
9.456402	10.173313	0
10.174010	12.907190	1
12.908584	13.153128	0
13.153825	14.846125	1
14.846822	15.770655	0
15.771352	17.042145	1
17.042842	17.319435	0
17.320131	18.618096	1
18.618793	18.917680	0
18.918377	20.031018	1
20.031714	20.968088	0
20.968785	22.505023	1
22.505720	22.718216	0
22.718912	23.816922	1
23.817619	25.147632	0
25.148329	26.836450	1
26.837146	27.079600	0
27.080297	29.514591	1
29.515287	30.767966	0
30.768663	38.837921	1
38.838618	39.160497	0
39.161193	41.380901	1
41.381598	41.853268	0
41.853965	43.337254	1
43.337951	45.003080	0
