0.000000	0.997924	0
0.999071	4.841654	1
4.842801	5.450732	0
5.451879	7.032500	1
7.033647	7.336465	0
7.337612	8.380271	1
8.381418	9.679867	0
9.681014	11.663098	1
11.664245	12.712639	0
12.713786	14.426316	1
14.427464	14.973454	0
14.974601	16.086083	1
16.087230	16.419871	0
16.421018	19.005298	1
19.006445	19.301235	0
19.302382	21.578108	1
21.579255	22.501475	0
22.502622	23.772395	1
23.773542	24.409002	0
24.410149	25.583570	1
25.584717	26.363557	0
26.364704	29.776000	1
29.777147	31.072155	0
31.074449	33.148296	1
33.149443	33.893872	0
33.895019	37.247815	1
37.248963	37.691720	0
37.692867	38.915611	1
38.916758	39.249400	0
39.250547	40.503114	1
40.504261	40.748580	0
40.749727	43.229627	1
43.230774	44.994921	0
