0.902094	1.013868	0
1.013868	2.150671	1
2.150911	2.760938	0
2.761178	3.842743	1
3.842983	4.147757	0
4.147997	5.298567	1
5.299046	6.598889	0
6.598889	8.080591	1
8.080830	9.133404	0
9.133643	10.595218	1
10.595457	11.143907	0
11.144386	15.165633	1
15.165873	15.501077	0
15.501796	17.311992	1
17.312471	17.615089	0
17.615328	19.682378	1
19.682857	20.582085	0
20.582587	25.843883	1
25.845016	26.479180	0
25.845016	26.479180	0
26.480312	28.061759	1
28.062891	28.842573	0
28.843706	30.267177	1
30.268310	31.553058	0
31.553624	33.684869	1
33.685435	34.444167	0
34.444733	36.022216	1
36.022782	36.462733	0
36.463300	37.838077	1
37.838643	38.168748	0
38.169314	39.700367	1
39.700934	39.948937	0
39.949503	42.690564	1
42.691697	43.419853	0
43.420419	44.000226	1
44.007587	45.000000	0
