0.000000	0.997814	0
0.999103	3.144565	1
3.145854	3.613864	0
3.615154	4.690417	1
4.691706	5.452384	0
5.453673	10.788733	1
10.790022	11.581643	0
11.584221	12.891556	1
12.892845	13.131363	0
13.132652	15.043372	1
15.047239	15.940714	0
15.942003	17.217105	1
17.218395	17.569080	0
17.570369	18.648211	1
18.649500	18.951193	0
18.952482	20.695595	1
20.696884	21.814694	0
21.815983	26.033233	1
26.034522	26.315586	0
26.316875	29.843068	1
29.844358	31.209710	0
31.210999	33.884975	1
33.886265	34.140254	0
34.141543	37.757986	1
37.759275	39.082081	0
39.083371	41.036637	1
41.037926	41.416975	0
41.418265	43.028581	1
43.029870	45.000000	0
