0.000000	0.960748	0
0.961728	2.621468	1
2.622449	3.244974	0
3.245954	4.563551	1
4.564531	4.804718	0
4.805698	7.119335	1
7.120316	8.405561	0
8.406541	9.893739	1
9.894719	10.873113	0
10.874094	14.293571	1
14.294551	14.833746	0
14.834727	15.967036	1
15.968017	16.300357	0
16.301337	17.833631	1
17.834612	18.134600	0
18.135581	19.778655	1
19.779635	20.750186	0
20.751167	22.266795	1
22.267775	22.901085	0
22.902065	24.633371	1
24.634352	25.413734	0
25.414714	28.188137	1
28.189118	29.542007	0
29.542987	30.615495	1
30.616476	31.374290	0
31.375270	33.407545	1
33.408526	33.849685	0
33.850666	36.456448	1
36.457429	36.787808	0
36.788789	38.549505	1
38.550486	38.798516	0
38.799496	40.073957	1
40.074937	40.797459	0
40.798439	42.203287	1
42.204268	43.144428	0
43.145408	44.001258	1
44.002238	45.000000	0
