0.000000	1.003264	0
1.004701	4.436256	1
4.437194	5.039452	0
5.040390	6.393125	1
6.394063	6.694253	0
6.695191	8.049802	1
8.050740	9.346251	0
9.347909	10.682682	1
10.683807	11.730710	0
11.731834	12.876568	1
12.877692	13.423071	0
13.424196	15.899205	1
15.901454	16.229806	0
16.229806	19.035415	1
19.036540	19.333406	0
19.334530	20.369064	1
20.370188	21.290024	0
21.291148	22.475239	1
22.476364	23.108329	0
23.109453	24.403744	1
24.404869	25.179644	0
25.180769	26.868633	1
26.869757	28.202281	0
28.203406	29.999221	1
30.000345	30.752631	0
30.753756	34.239683	1
34.240808	34.681609	0
34.682734	36.966579	1
36.967703	37.298304	0
37.300553	40.515478	1
40.516603	40.796601	0
40.797726	44.003655	1
44.004780	45.000000	0
