0.000000	0.996908	0
1.000783	3.400531	1
3.406716	3.875089	0
3.876423	5.587064	1
5.587703	6.349129	0
6.350407	7.852365	1
7.853004	8.641692	0
8.644249	11.716552	1
11.717831	11.963896	0
11.964535	15.507703	1
15.506416	16.428420	0
16.428420	19.125402	1
19.125402	19.485328	0
19.493546	22.174093	1
22.174093	22.474854	0
22.474854	25.163619	1
25.166906	26.126709	0
26.126709	28.151501	1
28.151501	28.394738	0
28.401312	30.743299	1
30.744943	32.077820	0
32.077820	33.363037	1
33.361393	33.607918	0
33.609562	37.261417	1
37.264704	38.581147	0
38.581147	40.637165	1
40.637165	41.016814	0
41.020101	44.001408	1
44.003052	45.000000	0
