0.000000	0.996566	0
1.000164	2.185010	1
2.186209	2.771436	0
2.772636	6.020169	1
6.021368	6.329572	0
6.330771	8.140420	1
8.142818	9.455983	0
9.457182	10.642028	1
10.643227	11.691360	0
11.692559	16.878059	1
16.879259	17.541237	0
17.542437	18.661325	1
18.662524	19.013900	0
19.016299	21.653421	1
21.654620	21.953230	0
21.954429	23.507441	1
23.508640	24.429654	0
24.430853	25.555737	1
25.556936	26.217716	0
26.218915	27.999782	1
28.000981	28.840447	0
28.841646	32.414173	1
32.415372	33.711747	0
33.712946	36.074244	1
36.075443	36.833361	0
36.834560	40.522213	1
40.523412	40.961134	0
40.962333	42.569310	1
42.570510	42.942273	0
42.943472	44.004797	1
44.005996	45.000000	0
