0.000000	0.997493	0
0.998626	3.129633	1
3.130766	3.730395	0
3.731529	7.650088	1
7.651221	7.967472	0
7.968605	10.785388	1
10.786522	12.007316	0
12.008450	13.185038	1
13.186171	14.231271	0
14.232405	15.667434	1
15.668568	16.211521	0
16.212654	20.658297	1
20.659431	20.989283	0
20.990417	22.967266	1
22.968399	23.268781	0
23.269914	24.971319	1
24.972452	25.831656	0
25.832790	29.216330	1
29.217463	29.846564	0
29.847697	32.355031	1
32.356164	33.062344	0
33.063477	37.505720	1
37.506853	38.733315	0
38.734449	40.781576	1
40.782709	41.462818	0
41.463951	43.939546	1
43.940680	45.000000	0
