0.000000	0.933082	0
0.933082	2.264564	1
2.264564	2.735627	0
2.735627	6.065033	1
6.065033	6.298303	0
6.298303	8.206880	1
8.206880	9.367931	0
9.367931	10.672687	1
10.672687	11.635637	0
11.635637	16.976438	1
16.976438	17.359835	0
17.359835	18.706181	1
18.706181	18.982583	0
18.982583	21.693107	1
21.693107	21.924928	0
21.924928	23.574424	1
23.574424	24.412546	0
24.412546	25.598401	1
25.598401	26.160121	0
26.160121	28.086020	1
28.086020	28.772567	0
28.772567	32.463872	1
32.463872	33.667559	0
33.667559	36.155178	1
36.155178	36.806060	0
36.806060	40.559779	1
40.559779	40.916427	0
40.916427	42.601588	1
42.601588	42.869074	0
42.869074	44.054928	1
44.054928	45.000000	0
