0.000000	0.989683	0
0.989683	2.410478	1
2.410478	2.871580	0
2.871580	4.026567	1
4.026567	4.789998	0
4.789998	8.033676	1
8.033676	8.824411	0
8.824411	10.354512	1
10.354512	10.604350	0
10.604350	12.064572	1
12.064572	12.992673	0
12.992673	14.446866	1
14.446866	14.760986	0
14.760986	17.990987	1
17.990987	18.297155	0
18.297155	22.839557	1
22.839557	23.806747	0
23.806747	25.697970	1
25.697970	25.918635	0
25.918635	27.390783	1
27.390783	28.724594	0
28.724594	31.788313	1
31.788313	33.068168	0
33.068168	38.420861	1
38.420861	38.862190	0
38.862190	42.581965	1
42.581965	43.067427	0
43.067427	44.002099	1
44.002099	45.000000	0
