0.000000	0.959693	0
0.959693	2.369241	1
2.369241	2.759116	0
2.759116	3.913746	1
3.913746	4.543544	0
4.543544	7.107723	1
7.107723	7.737521	0
7.737521	15.550018	1
15.550018	16.389749	0
16.389749	20.753351	1
20.753351	20.963284	0
20.963284	22.492793	1
22.492793	23.392505	0
23.392505	27.516184	1
27.516184	28.745790	0
28.745790	33.469277	1
33.469277	34.728873	0
34.728873	35.848653	1
35.848653	36.108431	0
36.108431	40.509543	1
40.509543	40.938973	0
40.938973	43.345900	1
43.345900	45.000000	 
