0.000000	0.927284	0
0.927284	2.853183	1
2.853183	3.227663	0
3.227663	5.153562	
5.153562	5.777695	0
5.777695	10.057470	1
10.057470	10.752933	0
10.752933	18.046382	1
18.046382	18.839924	0
18.839924	20.364191	1
20.364191	20.610075	0
20.610075	22.362782	1
22.362782	22.577142	0
22.577142	24.361373	1
24.361373	25.256641	0
25.256641	26.939996	1
26.939996	27.141747	0
27.141747	30.836303	1
30.836303	32.097244	0
32.097244	37.248066	1
37.248066	38.470174	0
38.470174	40.408812	1
40.408812	40.652686	0
40.652686	42.434025	1
42.434025	42.858153	0
42.858153	44.024505	1
44.024505	45.000000	0
