0.000000	0.954033	0
0.954033	2.173402	1
2.173402	2.549815	0
2.549815	3.727026	1
3.727026	4.405631	0
4.405631	9.170191	1
9.170191	9.863708	0
9.863708	13.088564	1
13.088564	13.939699	0
13.939699	15.143897	1
15.143897	15.364562	0
15.364562	16.634959	1
16.634959	16.874538	0
16.874538	17.993623	1
17.993623	18.879434	0
18.879434	22.488876	1
22.488876	23.746664	0
23.746664	27.308822	1
27.308822	28.538239	0
28.538239	32.639448	1
32.639448	33.039797	0
33.039797	34.606515	1
34.606515	34.839790	0
34.839790	38.241686	1
38.241686	38.555648	0
38.555648	41.466482	1
41.466482	41.613602	
41.613602	44.032458	1
44.032458	45.000000	0
