0.000000	1.017908	0
1.017908	2.854644	1
2.854644	3.211292	0
3.211292	5.174585	1
5.174585	5.845758	0
5.845758	7.155838	1
7.155838	7.833594	0
7.833594	11.290147	1
11.290147	12.119216	0
12.119216	14.068945	1
14.068945	14.289610	0
14.289610	16.589250	1
16.589250	16.794153	0
16.794153	17.938457	1
17.938457	18.805353	0
18.805353	26.343662	1
26.343662	27.589538	0
27.589538	30.903040	1
30.903040	32.159519	0
32.159519	35.593457	1
35.593457	35.878775	0
35.878775	37.595143	1
37.595143	38.040953	0
38.040953	41.215119	1
41.215119	41.500437	0
41.500437	44.032637	1
44.032637	45.000000	0
