0.000000	1.015057	0
1.015057	2.149800	1
2.149800	2.762135	0
2.762135	3.841928	1
3.841928	4.147707	0
4.147707	5.298927	1
5.298927	6.600039	0
6.600039	8.082955	1
8.082955	9.133627	0
9.133627	10.595785	1
10.595785	11.144131	0
11.144131	15.165893	1
15.165893	15.586014	0
15.586014	17.260407	1
17.260407	17.683084	0
17.683084	19.656827	1
19.656827	20.581843	0
20.581843	25.845065	1
25.845065	26.480487	0
26.480487	28.058863	1
28.058863	28.876101	0
28.876101	30.254682	1
30.254682	31.551766	0
31.551766	33.684833	1
33.684833	34.442090	0
34.473955	36.017075	1
36.017075	36.462462	0
36.462462	37.835312	1
37.835312	38.168673	0
38.168673	39.699928	1
39.699928	39.948963	0
39.948963	42.693803	1
42.693803	43.420123	0
43.420123	43.999575	1
43.999575	45.000000	0
