0.000000	0.927284	0
0.927284	3.199730	1
3.199730	3.690120	0
3.690120	7.685433	1
7.685433	7.934031	0
7.934031	10.787592	1
10.787592	11.972631	0
11.972631	13.221808	1
13.221808	14.167837	0
14.167837	15.699970	1
15.699970	16.142328	0
16.142328	20.727109	1
20.727109	20.952037	0
20.952037	24.974973	1
24.974973	25.799234	0
25.799234	29.245102	1
29.245102	29.798249	0
29.798249	32.386656	1
32.386656	32.988034	0
32.988034	37.519356	1
37.519356	38.712471	1
38.712471	40.795823	1
40.795823	41.424650	0
41.424650	43.980909	1
43.980909	45.060563	0
