0.000000	0.964892	0
0.964892	2.661404	1
2.661404	3.207469	0
3.207469	4.559378	1
4.559378	4.771442	0
4.771442	7.188973	1
7.188973	8.387135	0
8.387135	9.898091	1
9.898091	10.831173	0
10.831173	14.324929	1
14.324929	14.807375	0
14.807375	16.005537	1
16.005537	16.265316	0
16.265316	17.908812	1
17.908812	18.104972	
18.104972	19.902215	1
19.902215	20.718662	0
20.718662	22.293238	1
22.293238	22.881715	0
22.881715	24.673657	1
24.673657	25.378770	0
25.378770	28.331762	1
28.331762	29.508718	0
29.508718	30.653864	1
30.653864	31.337771	0
31.337771	33.469015	1
33.469015	33.824222	0
33.824222	36.528040	1
36.528040	36.756008	0
36.756008	40.143732	1
40.143732	40.732210	0
40.732210	42.243167	1
42.243167	43.117931	0
43.117931	44.035108	1
44.035108	45.000000	0
