0.000000	0.890669	0
9.245994	10.448615	0
10.448615	12.201815	1
12.201815	13.173681	0
13.173681	14.613646	1
14.613646	15.068372	0
15.068372	20.190727	1
20.190727	20.422548	0
20.422548	22.027464	1
22.027464	22.219162	0
22.219162	24.457127	1
24.457127	25.299708	0
25.299708	27.684791	1
27.684791	28.255427	0
28.255427	29.396700	1
29.396700	30.096622	0
30.096622	31.304767	1
31.304767	32.535202	0
32.535202	34.180240	1
34.180240	34.844497	0
34.844497	36.123971	1
36.123971	36.498451	0
36.498451	37.804674	1
37.804674	38.027579	0
38.027579	39.195601	1
39.195601	39.338260	0
39.338260	41.357778	1
41.357778	41.977454	0
41.977454	44.032637	1
44.032637	45.000000	0
