0.000000	1.008753	0
1.008753	4.451459	1
4.451459	5.043516	0
5.043516	6.401829	1
6.401829	6.698293	0
6.698293	8.055785	1
8.055785	9.349596	0
9.349596	10.678454	1
10.678454	11.733741	0
11.733741	12.873930	1
12.873930	13.423891	0
13.423891	15.895071	1
15.895071	16.231275	0
16.231275	19.033083	1
19.033083	19.335606	0
19.335606	20.375392	1
20.375392	21.288492	0
21.288492	22.477563	1
22.477563	23.109779	0
23.109779	24.401968	1
24.401968	25.182683	0
25.182683	26.868959	1
26.868959	28.170723	0
28.170723	29.994625	1
29.994625	30.751190	0
30.751190	34.251570	1
34.251570	34.683325	0
34.683325	36.963686	1
36.963686	37.300594	0
37.300594	40.556381	1
40.556381	40.794430	0
40.794430	44.001527	1
44.001527	45.000000	0
